"start","end","downloads","package","total"
2016-10-01,2016-10-31,2380,"threejs",25792
2016-11-01,2016-11-30,2901,"threejs",28693
2016-12-01,2016-12-31,1977,"threejs",30670
2017-01-01,2017-01-31,2886,"threejs",33556
2017-02-01,2017-02-28,3312,"threejs",36868
2017-03-01,2017-03-31,3169,"threejs",40037
2017-04-01,2017-04-30,3654,"threejs",43691
2017-05-01,2017-05-31,3349,"threejs",47040
2017-06-01,2017-06-30,3479,"threejs",50519
2017-07-01,2017-07-31,3199,"threejs",53718
2017-08-01,2017-08-31,5917,"threejs",59635
2017-09-01,2017-09-30,5773,"threejs",65408
2017-10-01,2017-10-31,5564,"threejs",70972
2017-11-01,2017-11-30,5584,"threejs",76556
2017-12-01,2017-12-31,3906,"threejs",80462
2018-01-01,2018-01-31,5280,"threejs",85742
2018-02-01,2018-02-28,4355,"threejs",90097
2018-03-01,2018-03-31,5310,"threejs",95407
2018-04-01,2018-04-30,5786,"threejs",101193
2018-05-01,2018-05-31,12637,"threejs",113830
2018-06-01,2018-06-30,6146,"threejs",119976
2018-07-01,2018-07-31,5786,"threejs",125762
2018-08-01,2018-08-31,5530,"threejs",131292
2018-09-01,2018-09-30,7789,"threejs",139081
2018-10-01,2018-10-31,10682,"threejs",149763
2018-11-01,2018-11-30,10869,"threejs",160632
2018-12-01,2018-12-31,12760,"threejs",173392
2019-01-01,2019-01-31,10784,"threejs",184176
2019-02-01,2019-02-28,9764,"threejs",193940
2019-03-01,2019-03-31,11592,"threejs",205532
2019-04-01,2019-04-30,11799,"threejs",217331
2019-05-01,2019-05-31,15915,"threejs",233246
2019-06-01,2019-06-30,12449,"threejs",245695
2019-07-01,2019-07-31,13428,"threejs",259123
2019-08-01,2019-08-31,12553,"threejs",271676
2019-09-01,2019-09-30,13903,"threejs",285579
2019-10-01,2019-10-31,15208,"threejs",300787
2019-11-01,2019-11-30,14536,"threejs",315323
2019-12-01,2019-12-31,11630,"threejs",326953
2020-01-01,2020-01-31,19251,"threejs",346204
2020-02-01,2020-02-29,18252,"threejs",364456
2020-03-01,2020-03-31,18044,"threejs",382500
2020-04-01,2020-04-30,20160,"threejs",402660
2020-05-01,2020-05-31,24055,"threejs",426715
2020-06-01,2020-06-30,22162,"threejs",448877
2020-07-01,2020-07-23,11077,"threejs",459954
2016-07-01,2016-07-31,146,"timevis",146
2016-08-01,2016-08-31,452,"timevis",598
2016-09-01,2016-09-30,520,"timevis",1118
2016-10-01,2016-10-31,424,"timevis",1542
2016-11-01,2016-11-30,580,"timevis",2122
2016-12-01,2016-12-31,578,"timevis",2700
2017-01-01,2017-01-31,557,"timevis",3257
2017-02-01,2017-02-28,518,"timevis",3775
2017-03-01,2017-03-31,616,"timevis",4391
2017-04-01,2017-04-30,770,"timevis",5161
2017-05-01,2017-05-31,726,"timevis",5887
2017-06-01,2017-06-30,950,"timevis",6837
2017-07-01,2017-07-31,636,"timevis",7473
2017-08-01,2017-08-31,592,"timevis",8065
2017-09-01,2017-09-30,659,"timevis",8724
2017-10-01,2017-10-31,745,"timevis",9469
2017-11-01,2017-11-30,716,"timevis",10185
2017-12-01,2017-12-31,666,"timevis",10851
2018-01-01,2018-01-31,771,"timevis",11622
2018-02-01,2018-02-28,736,"timevis",12358
2018-03-01,2018-03-31,760,"timevis",13118
2018-04-01,2018-04-30,864,"timevis",13982
2018-05-01,2018-05-31,1064,"timevis",15046
2018-06-01,2018-06-30,1046,"timevis",16092
2018-07-01,2018-07-31,928,"timevis",17020
2018-08-01,2018-08-31,928,"timevis",17948
2018-09-01,2018-09-30,1184,"timevis",19132
2018-10-01,2018-10-31,1566,"timevis",20698
2018-11-01,2018-11-30,1607,"timevis",22305
2018-12-01,2018-12-31,1368,"timevis",23673
2019-01-01,2019-01-31,1976,"timevis",25649
2019-02-01,2019-02-28,1425,"timevis",27074
2019-03-01,2019-03-31,1577,"timevis",28651
2019-04-01,2019-04-30,1555,"timevis",30206
2019-05-01,2019-05-31,2655,"timevis",32861
2019-06-01,2019-06-30,1725,"timevis",34586
2019-07-01,2019-07-31,2446,"timevis",37032
2019-08-01,2019-08-31,2083,"timevis",39115
2019-09-01,2019-09-30,2214,"timevis",41329
2019-10-01,2019-10-31,2719,"timevis",44048
2019-11-01,2019-11-30,2705,"timevis",46753
2019-12-01,2019-12-31,2134,"timevis",48887
2020-01-01,2020-01-31,2905,"timevis",51792
2020-02-01,2020-02-29,3584,"timevis",55376
2020-03-01,2020-03-31,3399,"timevis",58775
2020-04-01,2020-04-30,3683,"timevis",62458
2020-05-01,2020-05-31,3874,"timevis",66332
2020-06-01,2020-06-30,4026,"timevis",70358
2020-07-01,2020-07-23,1252,"timevis",71610
2018-10-01,2018-10-31,266,"trelliscopejs",266
2018-11-01,2018-11-30,323,"trelliscopejs",589
2018-12-01,2018-12-31,312,"trelliscopejs",901
2019-01-01,2019-01-31,863,"trelliscopejs",1764
2019-02-01,2019-02-28,507,"trelliscopejs",2271
2019-03-01,2019-03-31,558,"trelliscopejs",2829
2019-04-01,2019-04-30,606,"trelliscopejs",3435
2019-05-01,2019-05-31,703,"trelliscopejs",4138
2019-06-01,2019-06-30,384,"trelliscopejs",4522
2019-07-01,2019-07-31,544,"trelliscopejs",5066
2019-08-01,2019-08-31,414,"trelliscopejs",5480
2019-09-01,2019-09-30,499,"trelliscopejs",5979
2019-10-01,2019-10-31,452,"trelliscopejs",6431
2019-11-01,2019-11-30,477,"trelliscopejs",6908
2019-12-01,2019-12-31,489,"trelliscopejs",7397
2020-01-01,2020-01-31,769,"trelliscopejs",8166
2020-02-01,2020-02-29,1189,"trelliscopejs",9355
2020-03-01,2020-03-31,1134,"trelliscopejs",10489
2020-04-01,2020-04-30,1229,"trelliscopejs",11718
2020-05-01,2020-05-31,1847,"trelliscopejs",13565
2020-06-01,2020-06-30,1615,"trelliscopejs",15180
2020-07-01,2020-07-23,775,"trelliscopejs",15955
2012-11-01,2012-11-30,58,"TSTutorial",58
2012-12-01,2012-12-31,75,"TSTutorial",133
2013-01-01,2013-01-31,115,"TSTutorial",248
2013-02-01,2013-02-28,191,"TSTutorial",439
2013-03-01,2013-03-31,182,"TSTutorial",621
2013-04-01,2013-04-30,198,"TSTutorial",819
2013-05-01,2013-05-31,182,"TSTutorial",1001
2013-06-01,2013-06-30,186,"TSTutorial",1187
2013-07-01,2013-07-31,189,"TSTutorial",1376
2013-08-01,2013-08-31,172,"TSTutorial",1548
2013-09-01,2013-09-30,238,"TSTutorial",1786
2013-10-01,2013-10-31,186,"TSTutorial",1972
2013-11-01,2013-11-30,206,"TSTutorial",2178
2013-12-01,2013-12-31,252,"TSTutorial",2430
2014-01-01,2014-01-31,335,"TSTutorial",2765
2014-02-01,2014-02-28,315,"TSTutorial",3080
2014-03-01,2014-03-31,304,"TSTutorial",3384
2014-04-01,2014-04-30,347,"TSTutorial",3731
2014-05-01,2014-05-31,235,"TSTutorial",3966
2014-06-01,2014-06-30,256,"TSTutorial",4222
2014-07-01,2014-07-31,256,"TSTutorial",4478
2014-08-01,2014-08-31,405,"TSTutorial",4883
2014-09-01,2014-09-30,299,"TSTutorial",5182
2014-10-01,2014-10-31,338,"TSTutorial",5520
2014-11-01,2014-11-30,383,"TSTutorial",5903
2014-12-01,2014-12-31,282,"TSTutorial",6185
2015-01-01,2015-01-31,432,"TSTutorial",6617
2015-02-01,2015-02-28,354,"TSTutorial",6971
2015-03-01,2015-03-31,431,"TSTutorial",7402
2015-04-01,2015-04-30,513,"TSTutorial",7915
2015-05-01,2015-05-31,376,"TSTutorial",8291
2015-06-01,2015-06-30,356,"TSTutorial",8647
2015-07-01,2015-07-31,287,"TSTutorial",8934
2015-08-01,2015-08-31,323,"TSTutorial",9257
2015-09-01,2015-09-30,388,"TSTutorial",9645
2015-10-01,2015-10-31,393,"TSTutorial",10038
2015-11-01,2015-11-30,335,"TSTutorial",10373
2015-12-01,2015-12-31,299,"TSTutorial",10672
2016-01-01,2016-01-31,345,"TSTutorial",11017
2016-02-01,2016-02-29,264,"TSTutorial",11281
2016-03-01,2016-03-31,280,"TSTutorial",11561
2016-04-01,2016-04-30,217,"TSTutorial",11778
2016-05-01,2016-05-31,234,"TSTutorial",12012
2016-06-01,2016-06-30,222,"TSTutorial",12234
2016-07-01,2016-07-31,285,"TSTutorial",12519
2016-08-01,2016-08-31,200,"TSTutorial",12719
2016-09-01,2016-09-30,209,"TSTutorial",12928
2016-10-01,2016-10-31,206,"TSTutorial",13134
2016-11-01,2016-11-30,277,"TSTutorial",13411
2016-12-01,2016-12-31,188,"TSTutorial",13599
2017-01-01,2017-01-31,247,"TSTutorial",13846
2017-02-01,2017-02-28,188,"TSTutorial",14034
2017-03-01,2017-03-31,185,"TSTutorial",14219
2017-04-01,2017-04-30,350,"TSTutorial",14569
2017-05-01,2017-05-31,245,"TSTutorial",14814
2017-06-01,2017-06-30,195,"TSTutorial",15009
2017-07-01,2017-07-31,294,"TSTutorial",15303
2017-08-01,2017-08-31,232,"TSTutorial",15535
2017-09-01,2017-09-30,215,"TSTutorial",15750
2017-10-01,2017-10-31,257,"TSTutorial",16007
2017-11-01,2017-11-30,197,"TSTutorial",16204
2017-12-01,2017-12-31,122,"TSTutorial",16326
2018-01-01,2018-01-31,189,"TSTutorial",16515
2018-02-01,2018-02-28,164,"TSTutorial",16679
2018-03-01,2018-03-31,160,"TSTutorial",16839
2018-04-01,2018-04-30,248,"TSTutorial",17087
2018-05-01,2018-05-31,263,"TSTutorial",17350
2018-06-01,2018-06-30,175,"TSTutorial",17525
2018-07-01,2018-07-31,202,"TSTutorial",17727
2018-08-01,2018-08-31,151,"TSTutorial",17878
2018-09-01,2018-09-30,380,"TSTutorial",18258
2018-10-01,2018-10-31,299,"TSTutorial",18557
2018-11-01,2018-11-30,327,"TSTutorial",18884
2018-12-01,2018-12-31,256,"TSTutorial",19140
2019-01-01,2019-01-31,351,"TSTutorial",19491
2019-02-01,2019-02-28,348,"TSTutorial",19839
2019-03-01,2019-03-31,460,"TSTutorial",20299
2019-04-01,2019-04-30,404,"TSTutorial",20703
2019-05-01,2019-05-31,778,"TSTutorial",21481
2019-06-01,2019-06-30,320,"TSTutorial",21801
2019-07-01,2019-07-31,555,"TSTutorial",22356
2019-08-01,2019-08-31,423,"TSTutorial",22779
2019-09-01,2019-09-30,494,"TSTutorial",23273
2019-10-01,2019-10-31,485,"TSTutorial",23758
2019-11-01,2019-11-30,444,"TSTutorial",24202
2019-12-01,2019-12-31,668,"TSTutorial",24870
2020-01-01,2020-01-31,1008,"TSTutorial",25878
2020-02-01,2020-02-29,563,"TSTutorial",26441
2020-03-01,2020-03-31,565,"TSTutorial",27006
2020-04-01,2020-04-30,606,"TSTutorial",27612
2020-05-01,2020-05-31,829,"TSTutorial",28441
2020-06-01,2020-06-30,644,"TSTutorial",29085
2020-07-01,2020-07-23,322,"TSTutorial",29407
2012-10-01,2012-10-31,13,"twiddler",13
2012-11-01,2012-11-30,54,"twiddler",67
2012-12-01,2012-12-31,61,"twiddler",128
2013-01-01,2013-01-31,83,"twiddler",211
2013-02-01,2013-02-28,81,"twiddler",292
2013-03-01,2013-03-31,116,"twiddler",408
2013-04-01,2013-04-30,128,"twiddler",536
2013-05-01,2013-05-31,121,"twiddler",657
2013-06-01,2013-06-30,160,"twiddler",817
2013-07-01,2013-07-31,160,"twiddler",977
2013-08-01,2013-08-31,187,"twiddler",1164
2013-09-01,2013-09-30,206,"twiddler",1370
2013-10-01,2013-10-31,167,"twiddler",1537
2013-11-01,2013-11-30,148,"twiddler",1685
2013-12-01,2013-12-31,131,"twiddler",1816
2014-01-01,2014-01-31,197,"twiddler",2013
2014-02-01,2014-02-28,159,"twiddler",2172
2014-03-01,2014-03-31,210,"twiddler",2382
2014-04-01,2014-04-30,248,"twiddler",2630
2014-05-01,2014-05-31,145,"twiddler",2775
2014-06-01,2014-06-30,151,"twiddler",2926
2014-07-01,2014-07-31,148,"twiddler",3074
2014-08-01,2014-08-31,305,"twiddler",3379
2014-09-01,2014-09-30,170,"twiddler",3549
2014-10-01,2014-10-31,225,"twiddler",3774
2014-11-01,2014-11-30,247,"twiddler",4021
2014-12-01,2014-12-31,189,"twiddler",4210
2015-01-01,2015-01-31,303,"twiddler",4513
2015-02-01,2015-02-28,225,"twiddler",4738
2015-03-01,2015-03-31,289,"twiddler",5027
2015-04-01,2015-04-30,401,"twiddler",5428
2015-05-01,2015-05-31,320,"twiddler",5748
2015-06-01,2015-06-30,284,"twiddler",6032
2015-07-01,2015-07-31,222,"twiddler",6254
2015-08-01,2015-08-31,286,"twiddler",6540
2015-09-01,2015-09-30,283,"twiddler",6823
2015-10-01,2015-10-31,319,"twiddler",7142
2015-11-01,2015-11-30,272,"twiddler",7414
2015-12-01,2015-12-31,209,"twiddler",7623
2016-01-01,2016-01-31,279,"twiddler",7902
2016-02-01,2016-02-29,243,"twiddler",8145
2016-03-01,2016-03-31,179,"twiddler",8324
2016-04-01,2016-04-30,199,"twiddler",8523
2016-05-01,2016-05-31,159,"twiddler",8682
2016-06-01,2016-06-30,175,"twiddler",8857
2016-07-01,2016-07-31,161,"twiddler",9018
2016-08-01,2016-08-31,115,"twiddler",9133
2016-09-01,2016-09-30,159,"twiddler",9292
2016-10-01,2016-10-31,147,"twiddler",9439
2016-11-01,2016-11-30,192,"twiddler",9631
2016-12-01,2016-12-31,149,"twiddler",9780
2017-01-01,2017-01-31,147,"twiddler",9927
2017-02-01,2017-02-28,139,"twiddler",10066
2017-03-01,2017-03-31,103,"twiddler",10169
2017-04-01,2017-04-30,246,"twiddler",10415
2017-05-01,2017-05-31,123,"twiddler",10538
2017-06-01,2017-06-30,138,"twiddler",10676
2017-07-01,2017-07-31,172,"twiddler",10848
2017-08-01,2017-08-31,116,"twiddler",10964
2017-09-01,2017-09-30,141,"twiddler",11105
2017-10-01,2017-10-31,138,"twiddler",11243
2017-11-01,2017-11-30,115,"twiddler",11358
2017-12-01,2017-12-31,75,"twiddler",11433
2018-01-01,2018-01-31,112,"twiddler",11545
2018-02-01,2018-02-28,162,"twiddler",11707
2018-03-01,2018-03-31,100,"twiddler",11807
2018-04-01,2018-04-30,166,"twiddler",11973
2018-05-01,2018-05-31,171,"twiddler",12144
2018-06-01,2018-06-30,101,"twiddler",12245
2018-07-01,2018-07-31,135,"twiddler",12380
2018-08-01,2018-08-31,92,"twiddler",12472
2018-09-01,2018-09-30,267,"twiddler",12739
2018-10-01,2018-10-31,262,"twiddler",13001
2018-11-01,2018-11-30,256,"twiddler",13257
2018-12-01,2018-12-31,225,"twiddler",13482
2019-01-01,2019-01-31,284,"twiddler",13766
2019-02-01,2019-02-28,271,"twiddler",14037
2019-03-01,2019-03-31,402,"twiddler",14439
2019-04-01,2019-04-30,373,"twiddler",14812
2019-05-01,2019-05-31,721,"twiddler",15533
2019-06-01,2019-06-30,277,"twiddler",15810
2019-07-01,2019-07-31,524,"twiddler",16334
2019-08-01,2019-08-31,420,"twiddler",16754
2019-09-01,2019-09-30,473,"twiddler",17227
2019-10-01,2019-10-31,465,"twiddler",17692
2019-11-01,2019-11-30,377,"twiddler",18069
2019-12-01,2019-12-31,800,"twiddler",18869
2020-01-01,2020-01-31,1232,"twiddler",20101
2020-02-01,2020-02-29,756,"twiddler",20857
2020-03-01,2020-03-31,730,"twiddler",21587
2020-04-01,2020-04-30,699,"twiddler",22286
2020-05-01,2020-05-31,914,"twiddler",23200
2020-06-01,2020-06-30,737,"twiddler",23937
2020-07-01,2020-07-23,382,"twiddler",24319
2017-04-01,2017-04-30,460,"unitizer",460
2017-05-01,2017-05-31,126,"unitizer",586
2017-06-01,2017-06-30,174,"unitizer",760
2017-07-01,2017-07-31,117,"unitizer",877
2017-08-01,2017-08-31,119,"unitizer",996
2017-09-01,2017-09-30,707,"unitizer",1703
2017-10-01,2017-10-31,127,"unitizer",1830
2017-11-01,2017-11-30,133,"unitizer",1963
2017-12-01,2017-12-31,98,"unitizer",2061
2018-01-01,2018-01-31,129,"unitizer",2190
2018-02-01,2018-02-28,132,"unitizer",2322
2018-03-01,2018-03-31,117,"unitizer",2439
2018-04-01,2018-04-30,181,"unitizer",2620
2018-05-01,2018-05-31,165,"unitizer",2785
2018-06-01,2018-06-30,104,"unitizer",2889
2018-07-01,2018-07-31,199,"unitizer",3088
2018-08-01,2018-08-31,224,"unitizer",3312
2018-09-01,2018-09-30,397,"unitizer",3709
2018-10-01,2018-10-31,511,"unitizer",4220
2018-11-01,2018-11-30,568,"unitizer",4788
2018-12-01,2018-12-31,359,"unitizer",5147
2019-01-01,2019-01-31,527,"unitizer",5674
2019-02-01,2019-02-28,643,"unitizer",6317
2019-03-01,2019-03-31,1921,"unitizer",8238
2019-04-01,2019-04-30,838,"unitizer",9076
2019-05-01,2019-05-31,862,"unitizer",9938
2019-06-01,2019-06-30,495,"unitizer",10433
2019-07-01,2019-07-31,820,"unitizer",11253
2019-08-01,2019-08-31,624,"unitizer",11877
2019-09-01,2019-09-30,691,"unitizer",12568
2019-10-01,2019-10-31,856,"unitizer",13424
2019-11-01,2019-11-30,694,"unitizer",14118
2019-12-01,2019-12-31,791,"unitizer",14909
2020-01-01,2020-01-31,1363,"unitizer",16272
2020-02-01,2020-02-29,1189,"unitizer",17461
2020-03-01,2020-03-31,2314,"unitizer",19775
2020-04-01,2020-04-30,2188,"unitizer",21963
2020-05-01,2020-05-31,2922,"unitizer",24885
2020-06-01,2020-06-30,2411,"unitizer",27296
2020-07-01,2020-07-23,1220,"unitizer",28516
2019-01-01,2019-01-31,160,"voronoiTreemap",160
2019-02-01,2019-02-28,195,"voronoiTreemap",355
2019-03-01,2019-03-31,239,"voronoiTreemap",594
2019-04-01,2019-04-30,298,"voronoiTreemap",892
2019-05-01,2019-05-31,392,"voronoiTreemap",1284
2019-06-01,2019-06-30,175,"voronoiTreemap",1459
2019-07-01,2019-07-31,314,"voronoiTreemap",1773
2019-08-01,2019-08-31,223,"voronoiTreemap",1996
2019-09-01,2019-09-30,295,"voronoiTreemap",2291
2019-10-01,2019-10-31,245,"voronoiTreemap",2536
2019-11-01,2019-11-30,233,"voronoiTreemap",2769
2019-12-01,2019-12-31,293,"voronoiTreemap",3062
2020-01-01,2020-01-31,403,"voronoiTreemap",3465
2020-02-01,2020-02-29,321,"voronoiTreemap",3786
2020-03-01,2020-03-31,382,"voronoiTreemap",4168
2020-04-01,2020-04-30,437,"voronoiTreemap",4605
2020-05-01,2020-05-31,591,"voronoiTreemap",5196
2020-06-01,2020-06-30,442,"voronoiTreemap",5638
2020-07-01,2020-07-23,211,"voronoiTreemap",5849
2019-07-01,2019-07-31,130,"VTShiny",130
2019-08-01,2019-08-31,301,"VTShiny",431
2019-09-01,2019-09-30,310,"VTShiny",741
2019-10-01,2019-10-31,203,"VTShiny",944
2019-11-01,2019-11-30,236,"VTShiny",1180
2019-12-01,2019-12-31,276,"VTShiny",1456
2020-01-01,2020-01-31,418,"VTShiny",1874
2020-02-01,2020-02-29,296,"VTShiny",2170
2020-03-01,2020-03-31,353,"VTShiny",2523
2020-04-01,2020-04-30,398,"VTShiny",2921
2020-05-01,2020-05-31,559,"VTShiny",3480
2020-06-01,2020-06-30,374,"VTShiny",3854
2020-07-01,2020-07-23,226,"VTShiny",4080
2019-05-01,2019-05-31,338,"webex",338
2019-06-01,2019-06-30,144,"webex",482
2019-07-01,2019-07-31,300,"webex",782
2019-08-01,2019-08-31,214,"webex",996
2019-09-01,2019-09-30,283,"webex",1279
2019-10-01,2019-10-31,211,"webex",1490
2019-11-01,2019-11-30,219,"webex",1709
2019-12-01,2019-12-31,284,"webex",1993
2020-01-01,2020-01-31,401,"webex",2394
2020-02-01,2020-02-29,322,"webex",2716
2020-03-01,2020-03-31,373,"webex",3089
2020-04-01,2020-04-30,416,"webex",3505
2020-05-01,2020-05-31,581,"webex",4086
2020-06-01,2020-06-30,410,"webex",4496
2020-07-01,2020-07-23,217,"webex",4713
2017-06-01,2017-06-30,56,"webglobe",56
2017-07-01,2017-07-31,96,"webglobe",152
2017-08-01,2017-08-31,90,"webglobe",242
2017-09-01,2017-09-30,92,"webglobe",334
2017-10-01,2017-10-31,91,"webglobe",425
2017-11-01,2017-11-30,77,"webglobe",502
2017-12-01,2017-12-31,71,"webglobe",573
2018-01-01,2018-01-31,110,"webglobe",683
2018-02-01,2018-02-28,88,"webglobe",771
2018-03-01,2018-03-31,82,"webglobe",853
2018-04-01,2018-04-30,135,"webglobe",988
2018-05-01,2018-05-31,117,"webglobe",1105
2018-06-01,2018-06-30,86,"webglobe",1191
2018-07-01,2018-07-31,87,"webglobe",1278
2018-08-01,2018-08-31,81,"webglobe",1359
2018-09-01,2018-09-30,209,"webglobe",1568
2018-10-01,2018-10-31,198,"webglobe",1766
2018-11-01,2018-11-30,196,"webglobe",1962
2018-12-01,2018-12-31,166,"webglobe",2128
2019-01-01,2019-01-31,235,"webglobe",2363
2019-02-01,2019-02-28,183,"webglobe",2546
2019-03-01,2019-03-31,244,"webglobe",2790
2019-04-01,2019-04-30,275,"webglobe",3065
2019-05-01,2019-05-31,364,"webglobe",3429
2019-06-01,2019-06-30,162,"webglobe",3591
2019-07-01,2019-07-31,304,"webglobe",3895
2019-08-01,2019-08-31,228,"webglobe",4123
2019-09-01,2019-09-30,231,"webglobe",4354
2019-10-01,2019-10-31,186,"webglobe",4540
2019-11-01,2019-11-30,196,"webglobe",4736
2019-12-01,2019-12-31,244,"webglobe",4980
2020-01-01,2020-01-31,401,"webglobe",5381
2020-02-01,2020-02-29,337,"webglobe",5718
2020-03-01,2020-03-31,388,"webglobe",6106
2020-04-01,2020-04-30,450,"webglobe",6556
2020-05-01,2020-05-31,622,"webglobe",7178
2020-06-01,2020-06-30,444,"webglobe",7622
2020-07-01,2020-07-23,218,"webglobe",7840
2018-07-01,2018-07-31,44,"wilson",44
2018-08-01,2018-08-31,72,"wilson",116
2018-09-01,2018-09-30,334,"wilson",450
2018-10-01,2018-10-31,238,"wilson",688
2018-11-01,2018-11-30,258,"wilson",946
2018-12-01,2018-12-31,201,"wilson",1147
2019-01-01,2019-01-31,246,"wilson",1393
2019-02-01,2019-02-28,219,"wilson",1612
2019-03-01,2019-03-31,336,"wilson",1948
2019-04-01,2019-04-30,293,"wilson",2241
2019-05-01,2019-05-31,388,"wilson",2629
2019-06-01,2019-06-30,184,"wilson",2813
2019-07-01,2019-07-31,309,"wilson",3122
2019-08-01,2019-08-31,272,"wilson",3394
2019-09-01,2019-09-30,308,"wilson",3702
2019-10-01,2019-10-31,257,"wilson",3959
2019-11-01,2019-11-30,332,"wilson",4291
2019-12-01,2019-12-31,486,"wilson",4777
2020-01-01,2020-01-31,502,"wilson",5279
2020-02-01,2020-02-29,409,"wilson",5688
2020-03-01,2020-03-31,448,"wilson",6136
2020-04-01,2020-04-30,518,"wilson",6654
2020-05-01,2020-05-31,752,"wilson",7406
2020-06-01,2020-06-30,689,"wilson",8095
2020-07-01,2020-07-23,298,"wilson",8393
2018-05-01,2018-05-31,165,"xplain",165
2018-06-01,2018-06-30,269,"xplain",434
2018-07-01,2018-07-31,142,"xplain",576
2018-08-01,2018-08-31,84,"xplain",660
2018-09-01,2018-09-30,218,"xplain",878
2018-10-01,2018-10-31,198,"xplain",1076
2018-11-01,2018-11-30,212,"xplain",1288
2018-12-01,2018-12-31,172,"xplain",1460
2019-01-01,2019-01-31,235,"xplain",1695
2019-02-01,2019-02-28,202,"xplain",1897
2019-03-01,2019-03-31,244,"xplain",2141
2019-04-01,2019-04-30,293,"xplain",2434
2019-05-01,2019-05-31,388,"xplain",2822
2019-06-01,2019-06-30,164,"xplain",2986
2019-07-01,2019-07-31,340,"xplain",3326
2019-08-01,2019-08-31,242,"xplain",3568
2019-09-01,2019-09-30,311,"xplain",3879
2019-10-01,2019-10-31,246,"xplain",4125
2019-11-01,2019-11-30,280,"xplain",4405
2019-12-01,2019-12-31,305,"xplain",4710
2020-01-01,2020-01-31,419,"xplain",5129
2020-02-01,2020-02-29,338,"xplain",5467
2020-03-01,2020-03-31,412,"xplain",5879
2020-04-01,2020-04-30,462,"xplain",6341
2020-05-01,2020-05-31,621,"xplain",6962
2020-06-01,2020-06-30,445,"xplain",7407
2020-07-01,2020-07-23,215,"xplain",7622
2019-01-01,2019-01-31,978,"xplorerr",978
2019-02-01,2019-02-28,1711,"xplorerr",2689
2019-03-01,2019-03-31,1796,"xplorerr",4485
2019-04-01,2019-04-30,1432,"xplorerr",5917
2019-05-01,2019-05-31,1786,"xplorerr",7703
2019-06-01,2019-06-30,1003,"xplorerr",8706
2019-07-01,2019-07-31,1434,"xplorerr",10140
2019-08-01,2019-08-31,1520,"xplorerr",11660
2019-09-01,2019-09-30,1744,"xplorerr",13404
2019-10-01,2019-10-31,1366,"xplorerr",14770
2019-11-01,2019-11-30,1165,"xplorerr",15935
2019-12-01,2019-12-31,990,"xplorerr",16925
2020-01-01,2020-01-31,1153,"xplorerr",18078
2020-02-01,2020-02-29,1486,"xplorerr",19564
2020-03-01,2020-03-31,1322,"xplorerr",20886
2020-04-01,2020-04-30,1861,"xplorerr",22747
2020-05-01,2020-05-31,2035,"xplorerr",24782
2020-06-01,2020-06-30,1416,"xplorerr",26198
2020-07-01,2020-07-23,876,"xplorerr",27074
2017-05-01,2017-05-31,153,"zooaRchGUI",153
2017-06-01,2017-06-30,155,"zooaRchGUI",308
2017-07-01,2017-07-31,118,"zooaRchGUI",426
2017-08-01,2017-08-31,131,"zooaRchGUI",557
2017-09-01,2017-09-30,134,"zooaRchGUI",691
2017-10-01,2017-10-31,116,"zooaRchGUI",807
2017-11-01,2017-11-30,97,"zooaRchGUI",904
2017-12-01,2017-12-31,67,"zooaRchGUI",971
2018-01-01,2018-01-31,128,"zooaRchGUI",1099
2018-02-01,2018-02-28,112,"zooaRchGUI",1211
2018-03-01,2018-03-31,95,"zooaRchGUI",1306
2018-04-01,2018-04-30,173,"zooaRchGUI",1479
2018-05-01,2018-05-31,144,"zooaRchGUI",1623
2018-06-01,2018-06-30,80,"zooaRchGUI",1703
2018-07-01,2018-07-31,96,"zooaRchGUI",1799
2018-08-01,2018-08-31,78,"zooaRchGUI",1877
