suburb,rooms,type,price,method,seller_g,date,distance,postcode,bedroom2,bathroom,car,landsize,building_area,year_built,council_area,lattitude,longtitude,region_name,property_count
Ivanhoe,3,h,1075000,S,Barry,14/5/16,7.9,3079,3,1,2,677,NA,1950,Banyule City Council,-37.7616,145.0322,Eastern Metropolitan,5549
Ivanhoe,2,u,465000,S,Barry,14/5/16,7.9,3079,2,1,1,795,NA,1970,Banyule City Council,-37.7744,145.0415,Eastern Metropolitan,5549
Ivanhoe,2,t,610000,VB,Miles,15/10/16,7.9,3079,2,1,1,277,NA,NA,Banyule City Council,-37.7577,145.0358,Eastern Metropolitan,5549
Ivanhoe,3,h,NA,SN,Nelson,15/10/16,7.9,3079,3,3,2,212,140,2010,Banyule City Council,-37.7575,145.0342,Eastern Metropolitan,5549
Ivanhoe,2,u,690000,S,Barry,15/10/16,7.9,3079,2,1,1,103,83,NA,Banyule City Council,-37.7671,145.0408,Eastern Metropolitan,5549
Ivanhoe,3,h,1535000,S,Miles,15/10/16,7.9,3079,3,1,2,691,140,1950,Banyule City Council,-37.7674,145.0392,Eastern Metropolitan,5549
Ivanhoe,3,t,NA,SN,Barry,15/10/16,7.9,3079,NA,NA,NA,NA,NA,NA,Banyule City Council,NA,NA,Eastern Metropolitan,5549
Ivanhoe,4,h,1470000,VB,Miles,15/10/16,7.9,3079,4,2,1,694,217,1950,Banyule City Council,-37.7565,145.0506,Eastern Metropolitan,5549
Ivanhoe,3,h,1486000,S,Nelson,15/10/16,7.9,3079,3,1,2,645,158,1930,Banyule City Council,-37.7634,145.0439,Eastern Metropolitan,5549
Ivanhoe,1,u,420000,SP,Miles,16/4/16,7.9,3079,1,1,1,55,NA,1970,Banyule City Council,-37.7772,145.0414,Eastern Metropolitan,5549
Ivanhoe,3,t,750000,S,Barry,16/4/16,7.9,3079,3,1,1,110,NA,1990,Banyule City Council,-37.765,145.0407,Eastern Metropolitan,5549
Ivanhoe,2,u,460000,VB,Fletchers,16/4/16,7.9,3079,2,0,0,0,NA,NA,Banyule City Council,-37.7662,145.0516,Eastern Metropolitan,5549
Ivanhoe,4,h,1615000,S,Miles,16/7/16,7.9,3079,5,2,3,758,NA,NA,Banyule City Council,-37.7668,145.038,Eastern Metropolitan,5549
Ivanhoe,2,t,NA,S,Noel,16/7/16,7.9,3079,2,1,2,181,160,1975,Banyule City Council,-37.7671,145.0406,Eastern Metropolitan,5549
Ivanhoe,5,h,1730000,S,Nelson,17/9/16,7.9,3079,4,2,2,689,292,2007,Banyule City Council,-37.7591,145.04,Eastern Metropolitan,5549
Ivanhoe,2,u,NA,SN,Miles,17/9/16,7.9,3079,2,1,1,0,17,1960,Banyule City Council,-37.7711,145.047,Eastern Metropolitan,5549
Ivanhoe,2,t,779000,S,Miles,17/9/16,7.9,3079,3,1,2,152,NA,1970,Banyule City Council,-37.7635,145.0464,Eastern Metropolitan,5549
Ivanhoe,3,h,1850000,S,Miles,18/3/17,7.9,3079,3,2,2,684,232,2000,Banyule City Council,-37.7659,145.0392,Eastern Metropolitan,5549
Ivanhoe,3,h,NA,SN,Miles,18/3/17,7.9,3079,3,2,1,203,NA,2004,Banyule City Council,-37.7574,145.0468,Eastern Metropolitan,5549
Ivanhoe,4,h,1950000,S,Marshall,18/3/17,7.9,3079,NA,NA,NA,NA,NA,NA,Banyule City Council,NA,NA,Eastern Metropolitan,5549
Ivanhoe,2,h,1910000,S,Nelson,18/3/17,7.9,3079,2,1,2,760,NA,NA,Banyule City Council,-37.7784,145.0394,Eastern Metropolitan,5549
Ivanhoe,3,h,NA,SN,Miles,18/6/16,7.9,3079,3,1,1,609,192,1912,Banyule City Council,-37.7661,145.0423,Eastern Metropolitan,5549
Ivanhoe,5,h,2600000,S,Miles,18/6/16,7.9,3079,5,3,1,1006,411,1920,Banyule City Council,-37.7765,145.0427,Eastern Metropolitan,5549
Ivanhoe,3,h,NA,SP,Miles,18/6/16,7.9,3079,3,1,3,582,NA,NA,Banyule City Council,-37.7766,145.0468,Eastern Metropolitan,5549
Ivanhoe,2,u,500000,PI,Ray,19/11/16,7.9,3079,2,1,1,71,70,1960,Banyule City Council,-37.7634,145.0406,Eastern Metropolitan,5549
Ivanhoe,3,h,950000,VB,Miles,19/11/16,7.9,3079,3,3,2,290,NA,NA,Banyule City Council,-37.7601,145.0363,Eastern Metropolitan,5549
Ivanhoe,4,h,NA,SN,Miles,19/11/16,7.9,3079,4,2,0,811,120,2000,Banyule City Council,-37.7598,145.0437,Eastern Metropolitan,5549
Ivanhoe,2,u,450000,S,Miles,19/11/16,7.9,3079,2,1,1,0,NA,NA,Banyule City Council,-37.759,145.047,Eastern Metropolitan,5549
Ivanhoe,3,h,NA,SN,Nelson,19/11/16,7.9,3079,3,1,2,609,138,1950,Banyule City Council,-37.7596,145.0446,Eastern Metropolitan,5549
Ivanhoe,3,h,1102000,S,Nelson,22/5/16,7.9,3079,3,1,1,597,115,1950,Banyule City Council,-37.7645,145.0314,Eastern Metropolitan,5549
Ivanhoe,3,h,1275000,VB,Nelson,22/5/16,7.9,3079,3,2,2,834,169,1950,Banyule City Council,-37.7587,145.0426,Eastern Metropolitan,5549
Ivanhoe,3,h,1065000,S,Miles,22/5/16,7.9,3079,3,1,1,596,NA,NA,Banyule City Council,-37.7581,145.0371,Eastern Metropolitan,5549
Ivanhoe,2,t,785000,S,Jellis,22/8/16,7.9,3079,2,2,1,124,135,2010,Banyule City Council,-37.7618,145.0287,Eastern Metropolitan,5549
Ivanhoe,3,h,1223500,S,Nelson,22/8/16,7.9,3079,3,2,2,721,136,1980,Banyule City Council,-37.758,145.0408,Eastern Metropolitan,5549
Ivanhoe,2,u,845000,S,Miles,22/8/16,7.9,3079,2,2,2,147,NA,1980,Banyule City Council,-37.7679,145.0467,Eastern Metropolitan,5549
Ivanhoe,4,h,1720000,S,Barry,22/8/16,7.9,3079,4,2,3,631,233,1935,Banyule City Council,-37.7771,145.0448,Eastern Metropolitan,5549
Ivanhoe,3,h,NA,S,Jellis,22/8/16,7.9,3079,3,3,2,287,NA,NA,Banyule City Council,-37.7716,145.0424,Eastern Metropolitan,5549
Ivanhoe,2,u,NA,SN,Nelson,23/4/16,7.9,3079,2,1,1,288,96,1950,Banyule City Council,-37.7572,145.0379,Eastern Metropolitan,5549
Ivanhoe,3,h,1225000,SP,Miles,23/4/16,7.9,3079,3,1,1,572,130,1930,Banyule City Council,-37.7709,145.0425,Eastern Metropolitan,5549
Ivanhoe,2,u,630000,S,RT,24/9/16,7.9,3079,2,1,1,199,NA,NA,Banyule City Council,-37.7666,145.0356,Eastern Metropolitan,5549
Ivanhoe,4,h,1460000,S,Miles,24/9/16,7.9,3079,4,1,2,605,181,1940,Banyule City Council,-37.7707,145.0467,Eastern Metropolitan,5549
Ivanhoe,1,u,421000,SP,Nelson,24/9/16,7.9,3079,1,1,1,0,58,1992,Banyule City Council,-37.7753,145.0419,Eastern Metropolitan,5549
Ivanhoe,3,h,NA,S,Nelson,24/9/16,7.9,3079,NA,NA,NA,NA,NA,NA,Banyule City Council,NA,NA,Eastern Metropolitan,5549
Ivanhoe,4,h,NA,SN,Miles,24/9/16,7.9,3079,4,1,2,627,179,1910,Banyule City Council,-37.7615,145.0443,Eastern Metropolitan,5549
Ivanhoe,4,h,2090000,S,Miles,25/2/17,7.9,3079,4,3,2,608,315,1980,Banyule City Council,-37.7705,145.0396,Eastern Metropolitan,5549
Ivanhoe,3,h,NA,S,Miles,25/2/17,7.9,3079,3,2,2,557,NA,NA,Banyule City Council,-37.771,145.0431,Eastern Metropolitan,5549
Ivanhoe,3,h,1029000,S,Miles,25/2/17,7.9,3079,3,1,1,NA,NA,NA,Banyule City Council,-37.7643,145.0336,Eastern Metropolitan,5549
Ivanhoe,4,h,1758000,S,Miles,25/2/17,7.9,3079,4,2,2,650,NA,NA,Banyule City Council,-37.7607,145.0456,Eastern Metropolitan,5549
Ivanhoe,3,h,NA,SN,Miles,25/2/17,7.9,3079,3,2,2,558,NA,1938,Banyule City Council,-37.7611,145.0476,Eastern Metropolitan,5549
Ivanhoe,4,h,NA,S,Nelson,26/7/16,7.9,3079,4,3,2,628,199,1921,Banyule City Council,-37.7614,145.0451,Eastern Metropolitan,5549
Ivanhoe,4,t,NA,PI,Miles,27/6/16,7.9,3079,NA,NA,NA,NA,NA,NA,Banyule City Council,NA,NA,Eastern Metropolitan,5549
Ivanhoe,3,t,700000,S,Barry,27/6/16,7.9,3079,3,2,1,189,110,1990,Banyule City Council,-37.7661,145.0354,Eastern Metropolitan,5549
Ivanhoe,5,h,1420000,S,Domain,27/11/16,7.9,3079,5,3,1,455,NA,2006,Banyule City Council,-37.7653,145.0392,Eastern Metropolitan,5549
Ivanhoe,3,t,NA,PI,Nelson,27/11/16,7.9,3079,NA,NA,NA,NA,NA,NA,Banyule City Council,NA,NA,Eastern Metropolitan,5549
Ivanhoe,3,h,875000,S,Haughton,27/11/16,7.9,3079,NA,NA,NA,NA,NA,NA,Banyule City Council,NA,NA,Eastern Metropolitan,5549
Ivanhoe,3,t,550000,PI,Barry,27/11/16,7.9,3079,3,1,1,139,NA,1970,Banyule City Council,-37.757,145.0382,Eastern Metropolitan,5549
Ivanhoe,4,h,2595000,S,Miles,28/5/16,7.9,3079,4,3,3,719,407,2007,Banyule City Council,-37.7815,145.0403,Eastern Metropolitan,5549
Ivanhoe,3,h,1060000,SP,Miles,28/8/16,7.9,3079,NA,NA,NA,NA,NA,NA,Banyule City Council,NA,NA,Eastern Metropolitan,5549
Ivanhoe,2,t,710000,PI,Nelson,28/8/16,7.9,3079,2,1,1,134,120,2012,Banyule City Council,-37.7582,145.034,Eastern Metropolitan,5549
Ivanhoe,3,u,650000,PI,Barry,28/8/16,7.9,3079,3,2,2,0,96,2000,Banyule City Council,-37.7694,145.0406,Eastern Metropolitan,5549
Ivanhoe,2,u,662000,SP,Miles,28/8/16,7.9,3079,NA,NA,NA,NA,NA,NA,Banyule City Council,NA,NA,Eastern Metropolitan,5549
Ivanhoe,3,h,NA,S,Jellis,28/8/16,7.9,3079,3,2,2,571,179,1929,Banyule City Council,-37.7613,145.0423,Eastern Metropolitan,5549
Ivanhoe,1,u,385000,SP,hockingstuart,30/7/16,7.9,3079,1,1,1,0,NA,1970,Banyule City Council,-37.7638,145.0458,Eastern Metropolitan,5549
Kealba,5,h,NA,PI,Barry,3/9/16,15,3021,5,3,4,670,152,1971,Brimbank City Council,-37.7295,144.8183,Western Metropolitan,1202
Kealba,4,h,740000,SP,Barry,3/12/16,15,3021,4,2,2,558,NA,NA,Brimbank City Council,-37.7311,144.8257,Western Metropolitan,1202
Kealba,4,h,NA,SN,Barry,4/3/17,15,3021,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,1202
Kealba,4,h,431000,S,Brad,4/6/16,15,3021,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,1202
Kealba,5,h,NA,PI,Barry,6/8/16,15,3021,5,3,2,532,353,1985,Brimbank City Council,-37.7332,144.8267,Western Metropolitan,1202
Kealba,4,h,500000,S,hockingstuart,6/8/16,15,3021,4,2,2,579,NA,NA,Brimbank City Council,-37.7359,144.8251,Western Metropolitan,1202
Kealba,3,h,365000,SP,Brad,7/5/16,15,3021,3,1,0,543,NA,NA,Brimbank City Council,-37.7367,144.824,Western Metropolitan,1202
Kealba,3,h,400000,S,Nelson,8/10/16,15,3021,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,1202
Kealba,4,h,570000,S,YPA,10/9/16,15,3021,4,2,2,558,NA,NA,Brimbank City Council,-37.7369,144.8252,Western Metropolitan,1202
Kealba,3,h,NA,SN,Barry,10/9/16,15,3021,3,1,2,532,131,1985,Brimbank City Council,-37.733,144.8251,Western Metropolitan,1202
Kealba,3,t,465500,S,Barry,10/12/16,15,3021,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,1202
Kealba,3,h,515000,S,Sweeney,10/12/16,15,3021,3,1,4,597,114,1975,Brimbank City Council,-37.7392,144.8241,Western Metropolitan,1202
Kealba,4,h,1095000,S,Sweeney,15/10/16,15,3021,4,3,5,654,414,NA,Brimbank City Council,-37.7392,144.8299,Western Metropolitan,1202
Kealba,3,h,582000,SP,Brad,16/7/16,15,3021,3,2,4,530,186,1980,Brimbank City Council,-37.7375,144.8282,Western Metropolitan,1202
Kealba,3,h,545000,SP,Brad,16/7/16,15,3021,3,2,2,570,163,1980,Brimbank City Council,-37.7367,144.8246,Western Metropolitan,1202
Kealba,3,h,461000,S,Brad,19/11/16,15,3021,3,1,0,534,NA,NA,Brimbank City Council,-37.7294,144.8216,Western Metropolitan,1202
Kealba,4,h,751000,S,McDonald,19/11/16,15,3021,4,2,2,649,305,2000,Brimbank City Council,-37.7382,144.8292,Western Metropolitan,1202
Kealba,4,h,500000,SP,Brad,22/8/16,15,3021,4,1,2,574,100,1985,Brimbank City Council,-37.7336,144.8226,Western Metropolitan,1202
Kealba,4,h,560000,SP,Brad,24/9/16,15,3021,4,2,2,612,155,1980,Brimbank City Council,-37.7378,144.8264,Western Metropolitan,1202
Kealba,3,h,320000,VB,Brad,27/6/16,15,3021,3,2,1,119,NA,NA,Brimbank City Council,-37.7328,144.8194,Western Metropolitan,1202
Kealba,3,h,450000,SP,Brad,28/5/16,15,3021,3,1,2,548,NA,NA,Brimbank City Council,-37.7334,144.8254,Western Metropolitan,1202
Keilor East,3,h,703000,S,Nelson,3/9/16,12.8,3033,3,2,2,683,200,1995,Brimbank City Council,-37.7402,144.8591,Western Metropolitan,5629
Keilor East,3,h,680000,VB,Nelson,3/9/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,650000,SP,Barry,3/9/16,12.8,3033,3,1,1,538,104,1970,Brimbank City Council,-37.7441,144.8503,Western Metropolitan,5629
Keilor East,3,t,770000,SP,Barry,3/12/16,12.8,3033,3,2,1,331,201,2010,Brimbank City Council,-37.7325,144.8621,Western Metropolitan,5629
Keilor East,3,t,480000,S,Nelson,3/12/16,12.8,3033,3,2,1,184,NA,2012,Brimbank City Council,-37.7424,144.8639,Western Metropolitan,5629
Keilor East,3,h,590000,S,Nelson,3/12/16,12.8,3033,3,1,2,610,NA,1974,Brimbank City Council,-37.7455,144.8484,Western Metropolitan,5629
Keilor East,4,h,900000,S,Nelson,3/12/16,12.8,3033,4,2,1,289,125,2011,Brimbank City Council,-37.7506,144.8689,Western Metropolitan,5629
Keilor East,3,h,NA,PI,Nelson,3/12/16,12.8,3033,3,2,4,540,NA,NA,Brimbank City Council,-37.7428,144.8515,Western Metropolitan,5629
Keilor East,3,h,935000,S,Nelson,4/3/17,12.8,3033,3,1,2,662,NA,NA,Brimbank City Council,-37.738,144.869,Western Metropolitan,5629
Keilor East,3,h,700000,VB,Nelson,4/3/17,12.8,3033,3,2,2,288,116,1999,Brimbank City Council,-37.7514,144.8731,Western Metropolitan,5629
Keilor East,3,h,746000,S,Moonee,4/3/17,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,675000,S,McDonald,4/3/17,12.8,3033,3,2,1,549,NA,NA,Brimbank City Council,-37.7496,144.8589,Western Metropolitan,5629
Keilor East,4,h,816000,S,Barry,4/3/17,12.8,3033,4,2,1,540,188,1978,Brimbank City Council,-37.7482,144.877,Western Metropolitan,5629
Keilor East,4,h,1100000,VB,Nelson,4/6/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,4,h,845000,S,Brad,4/6/16,12.8,3033,3,1,1,622,126,1965,Brimbank City Council,-37.7425,144.8683,Western Metropolitan,5629
Keilor East,3,h,725000,S,Nelson,4/6/16,12.8,3033,3,1,1,657,NA,1965,Brimbank City Council,-37.7411,144.8638,Western Metropolitan,5629
Keilor East,3,t,590000,VB,Nelson,6/8/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,772000,S,Nelson,7/5/16,12.8,3033,3,2,3,672,132,1980,Brimbank City Council,-37.7465,144.876,Western Metropolitan,5629
Keilor East,3,h,NA,VB,Brad,7/5/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,650000,SP,Nelson,7/5/16,12.8,3033,3,2,2,3977,113,2013,Brimbank City Council,-37.747,144.8663,Western Metropolitan,5629
Keilor East,3,h,757000,S,Nelson,7/11/16,12.8,3033,3,2,1,532,140,1960,Brimbank City Council,-37.7295,144.8644,Western Metropolitan,5629
Keilor East,4,t,870000,S,Nelson,8/10/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,690000,S,Harcourts,8/10/16,12.8,3033,3,2,2,568,148,1970,Brimbank City Council,-37.7469,144.8526,Western Metropolitan,5629
Keilor East,3,t,785000,S,Nelson,8/10/16,12.8,3033,3,2,2,610,NA,NA,Brimbank City Council,-37.7504,144.8645,Western Metropolitan,5629
Keilor East,3,h,583000,S,Alexkarbon,10/9/16,12.8,3033,3,1,1,412,133,2003,Brimbank City Council,-37.7459,144.8643,Western Metropolitan,5629
Keilor East,4,h,920000,S,Rendina,10/9/16,12.8,3033,3,2,2,603,NA,1975,Brimbank City Council,-37.7323,144.8683,Western Metropolitan,5629
Keilor East,3,h,880000,S,Nelson,10/12/16,12.8,3033,3,1,2,584,123,1980,Brimbank City Council,-37.7435,144.8798,Western Metropolitan,5629
Keilor East,3,u,580000,S,Rendina,10/12/16,12.8,3033,3,2,2,112,138,2013,Brimbank City Council,-37.7434,144.881,Western Metropolitan,5629
Keilor East,4,t,886000,S,Barry,10/12/16,12.8,3033,4,3,1,322,257,1950,Brimbank City Council,-37.7293,144.8659,Western Metropolitan,5629
Keilor East,4,h,970000,S,Nelson,10/12/16,12.8,3033,4,2,4,659,NA,NA,Brimbank City Council,-37.7467,144.8683,Western Metropolitan,5629
Keilor East,4,h,920000,SP,Brad,10/12/16,12.8,3033,4,2,2,745,182,1992,Brimbank City Council,-37.7479,144.8805,Western Metropolitan,5629
Keilor East,3,h,625000,S,Harcourts,10/12/16,12.8,3033,3,1,2,539,NA,NA,Brimbank City Council,-37.7452,144.8511,Western Metropolitan,5629
Keilor East,3,h,825000,S,Nelson,10/12/16,12.8,3033,3,3,1,318,NA,NA,Brimbank City Council,-37.7338,144.8662,Western Metropolitan,5629
Keilor East,3,h,695000,S,Moonee,11/2/17,12.8,3033,3,1,1,564,NA,NA,Brimbank City Council,-37.7445,144.8511,Western Metropolitan,5629
Keilor East,3,h,915000,S,Nelson,11/3/17,12.8,3033,3,1,2,610,NA,NA,Brimbank City Council,-37.7359,144.868,Western Metropolitan,5629
Keilor East,3,h,976000,S,Nelson,12/11/16,12.8,3033,3,3,2,605,212,1980,Brimbank City Council,-37.7459,144.8788,Western Metropolitan,5629
Keilor East,2,t,520000,S,Barry,12/11/16,12.8,3033,2,2,2,54,NA,NA,Brimbank City Council,-37.7384,144.8768,Western Metropolitan,5629
Keilor East,4,h,1420000,S,Barry,12/11/16,12.8,3033,4,2,2,613,250,2011,Brimbank City Council,-37.7453,144.8721,Western Metropolitan,5629
Keilor East,3,h,NA,S,Nelson,12/11/16,12.8,3033,3,1,2,542,133,1980,Brimbank City Council,-37.7413,144.8627,Western Metropolitan,5629
Keilor East,3,h,900000,S,Nelson,12/11/16,12.8,3033,3,1,1,713,127,1970,Brimbank City Council,-37.7301,144.8671,Western Metropolitan,5629
Keilor East,2,u,470000,VB,Nelson,13/8/16,12.8,3033,2,1,1,218,88,NA,Brimbank City Council,-37.7337,144.8617,Western Metropolitan,5629
Keilor East,4,h,760000,PI,Nelson,13/8/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,NA,S,Nelson,13/8/16,12.8,3033,3,2,1,657,179,1960,Brimbank City Council,-37.7482,144.8716,Western Metropolitan,5629
Keilor East,5,h,1100000,PI,Brad,14/5/16,12.8,3033,4,2,2,781,NA,NA,Brimbank City Council,-37.7497,144.8746,Western Metropolitan,5629
Keilor East,3,u,470000,SP,Brad,14/5/16,12.8,3033,3,1,1,254,NA,NA,Brimbank City Council,-37.748,144.863,Western Metropolitan,5629
Keilor East,2,h,380000,S,Nelson,14/5/16,12.8,3033,2,1,1,116,NA,NA,Brimbank City Council,-37.748,144.8696,Western Metropolitan,5629
Keilor East,3,u,560000,S,Moonee,14/5/16,12.8,3033,3,1,2,352,102,2000,Brimbank City Council,-37.7459,144.8673,Western Metropolitan,5629
Keilor East,4,h,1010000,S,Barry,14/5/16,12.8,3033,4,2,2,776,268,1980,Brimbank City Council,-37.7502,144.8745,Western Metropolitan,5629
Keilor East,3,h,740000,S,Nelson,15/10/16,12.8,3033,3,1,2,684,NA,NA,Brimbank City Council,-37.7426,144.8599,Western Metropolitan,5629
Keilor East,3,t,570000,VB,Nelson,16/4/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,630000,S,Nelson,16/4/16,12.8,3033,2,2,1,221,NA,NA,Brimbank City Council,-37.7504,144.8594,Western Metropolitan,5629
Keilor East,3,h,780000,S,Brad,16/4/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,5,h,762000,SP,Nelson,16/4/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,4,h,835000,S,Nelson,16/4/16,12.8,3033,4,2,3,708,184,1990,Brimbank City Council,-37.7452,144.8652,Western Metropolitan,5629
Keilor East,3,t,705000,S,Barry,16/4/16,12.8,3033,3,2,1,440,156,1995,Brimbank City Council,-37.7517,144.8776,Western Metropolitan,5629
Keilor East,3,h,891000,S,Nelson,16/7/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,2,h,NA,S,Barry,18/3/17,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,t,680000,SP,Nelson,18/3/17,12.8,3033,3,2,2,224,154,1998,Brimbank City Council,-37.749,144.8599,Western Metropolitan,5629
Keilor East,4,h,871000,S,Nelson,18/6/16,12.8,3033,4,2,2,570,NA,NA,Brimbank City Council,-37.7361,144.8691,Western Metropolitan,5629
Keilor East,5,h,765000,S,Nelson,18/6/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,700000,S,Nelson,18/6/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,5,h,808000,S,Nelson,18/6/16,12.8,3033,5,2,2,561,NA,NA,Brimbank City Council,-37.748,144.8552,Western Metropolitan,5629
Keilor East,3,h,891000,S,Nelson,18/6/16,12.8,3033,3,3,1,292,NA,NA,Brimbank City Council,-37.7505,144.8657,Western Metropolitan,5629
Keilor East,3,h,585000,VB,Nelson,18/6/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,785000,S,Barry,18/6/16,12.8,3033,3,1,2,606,141,1965,Brimbank City Council,-37.7311,144.8663,Western Metropolitan,5629
Keilor East,3,t,NA,S,Barry,19/11/16,12.8,3033,3,2,1,289,194,2009,Brimbank City Council,-37.7367,144.8686,Western Metropolitan,5629
Keilor East,3,h,695000,S,Barry,19/11/16,12.8,3033,3,2,2,716,154,1970,Brimbank City Council,-37.734,144.8593,Western Metropolitan,5629
Keilor East,4,t,807000,S,Brad,22/5/16,12.8,3033,4,2,2,319,NA,NA,Brimbank City Council,-37.7393,144.8648,Western Metropolitan,5629
Keilor East,2,u,502000,S,Nelson,22/5/16,12.8,3033,5,1,2,0,85,1990,Brimbank City Council,-37.7346,144.8646,Western Metropolitan,5629
Keilor East,4,h,770000,S,Nelson,22/5/16,12.8,3033,4,2,2,546,174,1970,Brimbank City Council,-37.7428,144.8536,Western Metropolitan,5629
Keilor East,5,h,700000,PI,Nelson,22/5/16,12.8,3033,4,2,2,629,NA,NA,Brimbank City Council,-37.7423,144.869,Western Metropolitan,5629
Keilor East,3,h,570000,SP,HAR,22/5/16,12.8,3033,3,1,2,542,120,1970,Brimbank City Council,-37.7408,144.8553,Western Metropolitan,5629
Keilor East,3,u,711000,S,Moonee,22/5/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,4,h,830000,S,Moonee,22/8/16,12.8,3033,4,2,2,686,198,1995,Brimbank City Council,-37.7394,144.8628,Western Metropolitan,5629
Keilor East,3,h,600000,S,Bells,22/8/16,12.8,3033,3,1,1,565,125,1970,Brimbank City Council,-37.7498,144.8585,Western Metropolitan,5629
Keilor East,3,h,825000,S,Nelson,23/4/16,12.8,3033,3,2,1,630,126,2017,Brimbank City Council,-37.7378,144.8705,Western Metropolitan,5629
Keilor East,4,h,680000,S,Barry,23/4/16,12.8,3033,4,2,2,545,NA,NA,Brimbank City Council,-37.742,144.8523,Western Metropolitan,5629
Keilor East,4,h,810000,S,Brad,24/9/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,NA,PI,Barry,24/9/16,12.8,3033,3,1,2,598,157,1970,Brimbank City Council,-37.7339,144.868,Western Metropolitan,5629
Keilor East,3,h,720000,SP,Brad,24/9/16,12.8,3033,3,1,2,639,18,NA,Brimbank City Council,-37.7334,144.8638,Western Metropolitan,5629
Keilor East,4,h,735000,SP,Nelson,24/9/16,12.8,3033,4,2,2,547,184,2000,Brimbank City Council,-37.7381,144.8554,Western Metropolitan,5629
Keilor East,2,u,NA,SN,Harcourts,25/2/17,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,875000,PI,Barry,26/7/16,12.8,3033,3,2,2,928,130,1970,Brimbank City Council,-37.7362,144.8643,Western Metropolitan,5629
Keilor East,3,h,601200,S,Nelson,27/6/16,12.8,3033,4,1,1,554,147,1960,Brimbank City Council,-37.7303,144.8636,Western Metropolitan,5629
Keilor East,4,h,760000,S,Bekdon,27/6/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,695000,S,Barry,27/6/16,12.8,3033,3,1,3,0,NA,NA,Brimbank City Council,-37.7483,144.85,Western Metropolitan,5629
Keilor East,3,h,680000,S,Nelson,27/6/16,12.8,3033,3,1,2,558,105,1980,Brimbank City Council,-37.7305,144.8646,Western Metropolitan,5629
Keilor East,3,t,660000,PI,Barry,27/11/16,12.8,3033,3,2,1,265,NA,NA,Brimbank City Council,-37.7444,144.8763,Western Metropolitan,5629
Keilor East,3,h,650000,S,Nelson,27/11/16,12.8,3033,3,2,2,176,NA,NA,Brimbank City Council,-37.7432,144.8816,Western Metropolitan,5629
Keilor East,3,h,NA,S,Nelson,27/11/16,12.8,3033,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,5629
Keilor East,3,h,900000,S,Nelson,27/11/16,12.8,3033,3,1,2,600,NA,NA,Brimbank City Council,-37.7312,144.8685,Western Metropolitan,5629
Keilor East,3,h,823000,S,Nelson,27/11/16,12.8,3033,3,1,2,538,NA,NA,Brimbank City Council,-37.7486,144.8778,Western Metropolitan,5629
